ticket,time_setup,type,state,volume_initial,volume_current,price_open,sl,tp,symbol,comment
197210500,2026-04-15 17:17:11,0,4,0.14,0.0,187.516,0.0,0.0,EURJPY.p,[so 49.91%/792.22/1587.21]
197213996,2026-04-15 17:18:59,0,4,0.3,0.0,0.9095,0.0,0.0,AUDSGD.p,[so 50.00%/777.38/1554.84]
197214040,2026-04-15 17:19:00,0,4,0.14,0.0,93.872,0.0,0.0,NZDJPY.p,[so 49.98%/755.94/1512.48]
197214158,2026-04-15 17:19:08,0,4,0.14,0.0,0.90955,0.0,0.0,AUDSGD.p,[so 49.99%/748.09/1496.47]
197215442,2026-04-15 17:20:01,0,4,0.14,0.0,0.9837,0.0,0.0,AUDCAD.p,[so 49.79%/735.36/1477.04]
197215491,2026-04-15 17:20:02,0,4,0.14,0.0,1.49945,0.0,0.0,EURSGD.p,[so 49.99%/728.60/1457.61]
197215551,2026-04-15 17:20:02,0,4,0.16,0.0,1.72538,0.0,0.0,GBPSGD.p,[so 49.99%/712.56/1425.29]
197216088,2026-04-15 17:20:27,1,4,0.17,0.0,0.78095,0.0,0.0,USDCHF.p,[so 49.94%/690.31/1382.32]
197216745,2026-04-15 17:20:56,0,4,0.34,0.0,1.49945,0.0,0.0,EURSGD.p,[so 50.00%/674.12/1348.32]
197220349,2026-04-15 17:24:05,0,4,0.17,0.0,0.71574,0.0,0.0,AUDUSD.p,[so 49.99%/634.20/1268.55]
197220434,2026-04-15 17:24:05,0,4,0.14,0.0,0.90986,0.0,0.0,AUDSGD.p,[so 49.66%/618.06/1244.53]
197222585,2026-04-15 17:26:11,0,4,0.64,0.0,1.17972,0.0,0.0,EURUSD.p,[so 49.97%/612.11/1224.95]
197227103,2026-04-15 17:29:30,0,4,0.16,0.0,203.588,0.0,0.0,CHFJPY.p,[so 49.99%/537.06/1074.25]
197227800,2026-04-15 17:30:01,0,4,0.14,0.0,0.98418,0.0,0.0,AUDCAD.p,[so 49.91%/515.91/1033.76]
197280997,2026-04-15 18:06:01,1,4,0.15,0.0,0.56873,0.0,0.0,CADCHF.p,[tp 0.56873]
197378292,2026-04-15 19:08:01,0,4,0.6,0.0,93.984,0.0,0.0,NZDJPY.p,[so 49.99%/496.16/992.43]
197508624,2026-04-15 20:58:41,0,4,0.3,0.0,94.003,0.0,0.0,NZDJPY.p,[so 49.93%/460.33/921.86]
197512535,2026-04-15 21:01:48,1,4,0.15,0.0,1.89371,0.0,0.0,GBPAUD.p,[so 49.97%/443.05/886.69]
197513504,2026-04-15 21:02:06,0,4,0.32,0.0,0.98423,0.0,0.0,AUDCAD.p,[so 49.96%/422.72/846.06]
197514966,2026-04-15 21:02:23,1,4,0.16,0.0,1.37284,0.0,0.0,USDCAD.p,[so 49.88%/399.39/800.64]
197515798,2026-04-15 21:02:31,0,4,0.15,0.0,115.853,0.0,0.0,CADJPY.p,[so 49.98%/384.19/768.64]
197683231,2026-04-16 00:01:00,0,4,0.15,0.0,1.50182,0.0,0.0,EURSGD.p,[so 34.32%/256.33/746.98]
197683235,2026-04-16 00:01:00,0,4,0.3,0.0,1.7262300000000002,0.0,0.0,GBPSGD.p,[so 36.01%/256.32/711.90]
197683239,2026-04-16 00:01:00,0,4,0.17,0.0,1.7262300000000002,0.0,0.0,GBPSGD.p,[so 40.59%/256.02/630.81]
197683241,2026-04-16 00:01:00,0,4,0.6,0.0,1.50182,0.0,0.0,EURSGD.p,[so 43.74%/255.85/584.95]
197683244,2026-04-16 00:01:00,0,4,0.15,0.0,94.016,0.0,0.0,NZDJPY.p,[so 49.38%/218.99/443.52]
197683566,2026-04-16 00:03:25,0,4,0.12,0.0,125.158,0.0,0.0,SGDJPY.p,[so 46.96%/200.05/425.99]
197683570,2026-04-16 00:03:25,0,4,0.16,0.0,0.75207,0.0,0.0,NZDSGD.p,[so 49.08%/199.93/407.36]
197684077,2026-04-16 00:20:29,0,4,0.3,0.0,125.198,0.0,0.0,SGDJPY.p,[so 49.95%/194.16/388.69]
197983723,2026-04-16 06:05:21,0,4,0.15,0.0,115.448,0.0,0.0,CADJPY.p,[tp 115.448]
197983724,2026-04-16 06:05:21,0,4,0.34,0.0,115.448,0.0,0.0,CADJPY.p,[tp 115.448]
198091628,2026-04-16 07:56:14,1,4,0.16,0.0,0.0,0.0,0.0,GBPJPY.p,
198097467,2026-04-16 08:00:27,1,4,0.01,0.0,0.0,0.0,0.81067,NZDCAD.p,
198108673,2026-04-16 08:08:50,1,4,0.01,0.0,0.0,0.0,0.0,AUDNZD.p,
198108680,2026-04-16 08:08:50,0,4,0.01,0.0,0.0,0.0,0.0,EURAUD.p,
198108712,2026-04-16 08:08:50,1,4,0.01,0.0,0.0,0.0,0.0,AUDCHF.p,
198124498,2026-04-16 08:24:32,0,4,0.02,0.0,0.0,0.0,0.0,USDCAD.p,
198124502,2026-04-16 08:24:32,0,4,0.02,0.0,0.0,0.0,0.0,USDJPY.p,
198124504,2026-04-16 08:24:32,0,4,0.01,0.0,0.0,0.0,0.0,CADJPY.p,
198124507,2026-04-16 08:24:32,0,4,0.01,0.0,0.0,0.0,0.0,USDSGD.p,
198124509,2026-04-16 08:24:32,0,4,0.01,0.0,0.0,0.0,0.0,GBPNZD.p,
198124511,2026-04-16 08:24:33,1,4,0.32,0.0,0.0,0.0,0.0,AUDJPY.p,
198243859,2026-04-16 10:00:29,0,4,0.01,0.0,0.81067,0.0,0.0,NZDCAD.p,[tp 0.81067]
198243918,2026-04-16 10:00:31,0,4,0.15,0.0,0.81066,0.0,0.0,NZDCAD.p,[tp 0.81066]
198246339,2026-04-16 10:02:24,1,4,0.02,0.0,158.81,0.0,0.0,USDJPY.p,[tp 158.810]
198290641,2026-04-16 10:31:20,1,4,0.04,0.0,0.0,0.0,0.0,AUDSGD.p,
198292173,2026-04-16 10:32:23,1,4,0.04,0.0,0.0,0.0,0.0,AUDCAD.p,
198292221,2026-04-16 10:32:23,0,4,0.01,0.0,0.0,0.0,0.0,GBPAUD.p,
198293429,2026-04-16 10:33:26,1,4,0.01,0.0,0.0,0.0,0.0,AUDNZD.p,
198293431,2026-04-16 10:33:26,1,4,0.01,0.0,0.0,0.0,0.0,AUDCHF.p,
198293433,2026-04-16 10:33:26,0,4,0.02,0.0,0.0,0.0,0.0,GBPAUD.p,
198298528,2026-04-16 10:38:41,1,4,0.01,0.0,0.0,0.0,0.0,USDJPY.p,
198308028,2026-04-16 10:47:15,1,4,0.01,0.0,1.2705899999999999,0.0,0.0,USDSGD.p,[tp 1.27059]
198315112,2026-04-16 10:53:52,1,4,0.01,0.0,2.29719,0.0,0.0,GBPNZD.p,[tp 2.29719]
198317094,2026-04-16 10:55:36,1,4,0.01,0.0,115.762,0.0,0.0,CADJPY.p,[tp 115.762]
198323127,2026-04-16 11:00:00,1,4,0.01,0.0,0.0,0.0,0.0,GBPNZD.p,
198385816,2026-04-16 11:45:00,1,4,0.01,0.0,0.0,0.0,0.0,CADJPY.p,
198385830,2026-04-16 11:45:00,1,4,0.01,0.0,0.0,0.0,0.0,USDSGD.p,
198385835,2026-04-16 11:45:00,0,4,0.01,0.0,0.0,0.0,0.0,EURCAD.p,
198419187,2026-04-16 12:15:00,0,4,0.01,0.0,0.0,0.0,0.0,NZDCAD.p,
198425730,2026-04-16 12:21:12,0,4,0.17,0.0,1.85946,0.0,0.0,GBPCAD.p,[tp 1.85946]
198425911,2026-04-16 12:21:21,0,4,0.01,0.0,0.0,0.0,0.0,GBPCAD.p,
198509628,2026-04-16 13:29:04,0,4,0.15,0.0,0.58864,0.0,0.0,NZDUSD.p,[tp 0.58864]
198778512,2026-04-16 16:54:09,0,4,0.01,0.0,0.0,0.0,0.0,EURCAD.p,
198833790,2026-04-16 17:22:47,0,4,0.01,0.0,2.29614,0.0,0.0,GBPNZD.p,[tp 2.29614]
198835575,2026-04-16 17:23:51,1,4,0.01,0.0,0.0,0.0,0.0,GBPNZD.p,
198841632,2026-04-16 17:30:00,0,4,0.01,0.0,0.0,0.0,0.0,EURGBP.p,
198864341,2026-04-16 17:45:00,0,4,0.01,0.0,0.0,0.0,0.0,GBPCHF.p,
199173315,2026-04-17 01:06:23,1,4,0.01,0.0,1.06,0.0,0.0,GBPCHF.p,[tp 1.06000]
199177540,2026-04-17 01:15:00,0,4,0.01,0.0,0.0,0.0,0.0,GBPCHF.p,
199177563,2026-04-17 01:15:00,0,4,0.01,0.0,0.0,0.0,0.0,EURNZD.p,
199257139,2026-04-17 03:52:07,1,4,0.01,0.0,2.00135,0.0,0.0,EURNZD.p,[tp 2.00135]
199257174,2026-04-17 03:52:12,1,4,0.01,0.0,0.0,0.0,0.0,EURNZD.p,
199262012,2026-04-17 04:00:00,1,4,0.01,0.0,0.0,0.0,0.0,CADJPY.p,
199262021,2026-04-17 04:00:00,1,4,0.01,0.0,0.0,0.0,0.0,USDJPY.p,
199408690,2026-04-17 07:30:00,1,4,0.64,0.0,0.0,0.0,0.0,AUDJPY.p,
199435376,2026-04-17 08:15:20,0,4,0.01,0.0,2.00075,0.0,0.0,EURNZD.p,[tp 2.00075]
199442245,2026-04-17 08:28:39,1,4,0.01,0.0,0.87155,0.0,0.0,EURGBP.p,[tp 0.87155]
199444914,2026-04-17 08:32:06,0,4,0.01,0.0,0.0,0.0,0.0,EURNZD.p,
199466284,2026-04-17 09:00:00,1,4,0.01,0.0,0.0,0.0,0.0,EURGBP.p,
199471245,2026-04-17 09:03:38,0,4,0.01,0.0,2.29544,0.0,0.0,GBPNZD.p,[tp 2.29544]
199564068,2026-04-17 11:07:22,1,4,0.01,0.0,2.00149,0.0,0.0,EURNZD.p,[tp 2.00149]
199590065,2026-04-17 11:45:00,1,4,0.02,0.0,0.0,0.0,0.0,AUDUSD.p,
199590085,2026-04-17 11:45:01,0,4,0.04,0.0,0.0,0.0,0.0,USDCAD.p,
199637324,2026-04-17 12:48:49,0,4,0.01,0.0,159.016,0.0,0.0,USDJPY.p,[tp 159.016]
199637325,2026-04-17 12:48:49,0,4,0.01,0.0,159.016,0.0,0.0,USDJPY.p,[tp 159.016]
199650950,2026-04-17 13:15:00,1,4,0.01,0.0,0.0,0.0,0.0,EURNZD.p,
199650972,2026-04-17 13:15:00,1,4,0.01,0.0,0.0,0.0,0.0,GBPNZD.p,
199659918,2026-04-17 13:30:00,0,4,0.01,0.0,0.0,0.0,0.0,USDJPY.p,
199791836,2026-04-17 15:47:21,0,4,0.01,0.0,1.27071,0.0,0.0,USDSGD.p,[tp 1.27071]
199794820,2026-04-17 15:48:01,1,4,0.01,0.0,1.61679,0.0,0.0,EURCAD.p,[tp 1.61679]
199794821,2026-04-17 15:48:01,1,4,0.01,0.0,1.61679,0.0,0.0,EURCAD.p,[tp 1.61679]
199805967,2026-04-17 15:49:52,0,4,0.01,0.0,115.988,0.0,0.0,CADJPY.p,[tp 115.988]
199805968,2026-04-17 15:49:52,0,4,0.01,0.0,115.988,0.0,0.0,CADJPY.p,[tp 115.988]
199869453,2026-04-17 16:12:56,0,4,0.36,0.0,1.35952,0.0,0.0,GBPUSD.p,[so 50.00%/214.78/429.59]
199919575,2026-04-17 16:33:32,0,4,0.01,0.0,0.0,0.0,0.0,GBPAUD.p,
199919611,2026-04-17 16:33:34,0,4,0.01,0.0,0.0,0.0,0.0,EURAUD.p,
199921484,2026-04-17 16:34:37,1,4,0.01,0.0,0.0,0.0,0.0,AUDSGD.p,
199921495,2026-04-17 16:34:37,1,4,0.01,0.0,0.0,0.0,0.0,NZDSGD.p,
199921514,2026-04-17 16:34:37,0,4,0.01,0.0,0.0,0.0,0.0,USDSGD.p,
199921520,2026-04-17 16:34:37,0,4,0.01,0.0,0.0,0.0,0.0,CADCHF.p,
199921529,2026-04-17 16:34:38,1,4,0.01,0.0,0.0,0.0,0.0,EURCAD.p,
199921535,2026-04-17 16:34:38,1,4,0.01,0.0,0.0,0.0,0.0,NZDUSD.p,
199921543,2026-04-17 16:34:38,0,4,0.01,0.0,0.0,0.0,0.0,CADJPY.p,
199929638,2026-04-17 16:38:34,0,4,0.16,0.0,214.759,0.0,0.0,GBPJPY.p,[tp 214.759]
199931271,2026-04-17 16:39:37,0,4,0.01,0.0,0.0,0.0,0.0,GBPJPY.p,
199960435,2026-04-17 16:53:22,0,4,0.01,0.0,2.29278,0.0,0.0,GBPNZD.p,[tp 2.29278]
199965104,2026-04-17 16:55:52,0,4,0.01,0.0,1.99919,0.0,0.0,EURNZD.p,[tp 1.99919]
199971009,2026-04-17 17:00:00,0,4,0.01,0.0,0.0,0.0,0.0,GBPNZD.p,
199971037,2026-04-17 17:00:00,0,4,0.01,0.0,0.0,0.0,0.0,EURNZD.p,
199991871,2026-04-17 17:14:54,0,4,0.01,0.0,0.87089,0.0,0.0,EURGBP.p,[tp 0.87089]
200013217,2026-04-17 17:32:27,0,4,0.16,0.0,202.743,0.0,0.0,CHFJPY.p,[tp 202.743]
200044031,2026-04-17 18:00:00,0,4,0.01,0.0,0.0,0.0,0.0,EURJPY.p,
200044057,2026-04-17 18:00:00,0,4,0.01,0.0,0.0,0.0,0.0,CHFJPY.p,
200068735,2026-04-17 18:18:52,0,4,0.64,0.0,113.531,0.0,0.0,AUDJPY.p,[tp 113.531]
200068748,2026-04-17 18:18:53,0,4,0.32,0.0,113.528,0.0,0.0,AUDJPY.p,[tp 113.528]
200079576,2026-04-17 18:30:00,0,4,0.01,0.0,0.0,0.0,0.0,AUDJPY.p,
200079588,2026-04-17 18:30:00,0,4,0.01,0.0,0.0,0.0,0.0,EURCHF.p,
200292779,2026-04-17 23:47:39,0,4,0.01,0.0,0.74798,0.0,0.0,NZDSGD.p,[tp 0.74798]
200296869,2026-04-17 23:53:34,0,4,0.01,0.0,1.60981,0.0,0.0,EURCAD.p,[tp 1.60981]
200514752,2026-04-20 00:01:13,0,4,0.01,0.0,0.58806,0.0,0.0,NZDUSD.p,[tp 0.58806]
200515273,2026-04-20 00:02:00,1,4,0.01,0.0,1.27084,0.0,0.0,USDSGD.p,[tp 1.27084]
200516013,2026-04-20 00:15:00,0,4,0.01,0.0,0.0,0.0,0.0,GBPCHF.p,
200516017,2026-04-20 00:15:00,0,4,0.01,0.0,0.0,0.0,0.0,NZDCAD.p,
200516020,2026-04-20 00:15:00,0,4,0.01,0.0,0.0,0.0,0.0,AUDJPY.p,
200516022,2026-04-20 00:15:00,0,4,0.01,0.0,0.0,0.0,0.0,GBPCAD.p,
200516761,2026-04-20 00:29:26,1,4,0.01,0.0,1.89261,0.0,0.0,GBPAUD.p,[tp 1.89261]
200516762,2026-04-20 00:29:26,1,4,0.02,0.0,1.89261,0.0,0.0,GBPAUD.p,[tp 1.89261]
200516763,2026-04-20 00:29:26,1,4,0.01,0.0,1.89261,0.0,0.0,GBPAUD.p,[tp 1.89261]
200519473,2026-04-20 00:58:58,0,4,0.08,0.0,0.71244,0.0,0.0,AUDUSD.p,[tp 0.71244]
200519474,2026-04-20 00:58:58,0,4,0.02,0.0,0.71244,0.0,0.0,AUDUSD.p,[tp 0.71244]
200519494,2026-04-20 00:59:06,0,4,0.04,0.0,0.97561,0.0,0.0,AUDCAD.p,[tp 0.97561]
200519940,2026-04-20 01:00:10,1,4,0.01,0.0,0.57147,0.0,0.0,CADCHF.p,[tp 0.57147]
200528349,2026-04-20 01:01:13,1,4,0.01,0.0,186.545,0.0,0.0,EURJPY.p,[tp 186.545]
200530140,2026-04-20 01:01:36,0,4,0.01,0.0,0.0,0.0,0.0,EURJPY.p,
200539039,2026-04-20 01:04:43,1,4,0.01,0.0,2.00423,0.0,0.0,EURNZD.p,[tp 2.00423]
200539653,2026-04-20 01:04:56,1,4,0.01,0.0,2.30236,0.0,0.0,GBPNZD.p,[tp 2.30236]
200539673,2026-04-20 01:04:57,0,4,0.01,0.0,0.90711,0.0,0.0,AUDSGD.p,[tp 0.90711]
200539701,2026-04-20 01:04:59,0,4,0.04,0.0,0.90708,0.0,0.0,AUDSGD.p,[tp 0.90708]
200540957,2026-04-20 01:05:46,0,4,0.01,0.0,0.0,0.0,0.0,NZDJPY.p,
200556767,2026-04-20 01:15:00,0,4,0.01,0.0,0.0,0.0,0.0,AUDUSD.p,
200556805,2026-04-20 01:15:00,0,4,0.01,0.0,0.0,0.0,0.0,AUDCAD.p,
200556823,2026-04-20 01:15:00,0,4,0.01,0.0,0.0,0.0,0.0,AUDSGD.p,
200556846,2026-04-20 01:15:01,0,4,0.01,0.0,0.0,0.0,0.0,NZDSGD.p,
200556863,2026-04-20 01:15:01,0,4,0.01,0.0,0.0,0.0,0.0,GBPSGD.p,
200556878,2026-04-20 01:15:01,0,4,0.01,0.0,0.0,0.0,0.0,EURSGD.p,
200556892,2026-04-20 01:15:01,1,4,0.01,0.0,0.0,0.0,0.0,GBPNZD.p,
200556908,2026-04-20 01:15:02,1,4,0.01,0.0,0.0,0.0,0.0,GBPAUD.p,
200556923,2026-04-20 01:15:02,0,4,0.01,0.0,0.0,0.0,0.0,NZDCHF.p,
200556935,2026-04-20 01:15:02,1,4,0.01,0.0,0.0,0.0,0.0,EURNZD.p,
200556948,2026-04-20 01:15:02,0,4,0.01,0.0,0.0,0.0,0.0,NZDUSD.p,
200556962,2026-04-20 01:15:02,0,4,0.01,0.0,0.0,0.0,0.0,EURCAD.p,
200560211,2026-04-20 01:18:13,1,4,0.01,0.0,202.903,0.0,0.0,CHFJPY.p,[tp 202.903]
200568796,2026-04-20 01:30:00,0,4,0.01,0.0,0.0,0.0,0.0,CHFJPY.p,
200578486,2026-04-20 01:45:00,1,4,0.01,0.0,0.0,0.0,0.0,CADCHF.p,
200589727,2026-04-20 02:00:00,1,4,0.01,0.0,0.0,0.0,0.0,USDSGD.p,
200615154,2026-04-20 02:23:15,1,4,0.01,0.0,116.067,0.0,0.0,CADJPY.p,[tp 116.067]
200615224,2026-04-20 02:23:25,1,4,0.01,0.0,0.0,0.0,0.0,CADJPY.p,
200645887,2026-04-20 02:46:16,1,4,0.01,0.0,159.143,0.0,0.0,USDJPY.p,[tp 159.143]
200699432,2026-04-20 03:30:00,1,4,0.01,0.0,0.0,0.0,0.0,USDJPY.p,
201037080,2026-04-20 08:31:58,1,4,0.01,0.0,113.679,0.0,0.0,AUDJPY.p,[tp 113.679]
201037081,2026-04-20 08:31:58,1,4,0.01,0.0,113.679,0.0,0.0,AUDJPY.p,[tp 113.679]
201040771,2026-04-20 08:33:01,1,4,0.01,0.0,0.0,0.0,0.0,AUDJPY.p,
201141337,2026-04-20 09:45:00,1,4,0.02,0.0,0.0,0.0,0.0,AUDNZD.p,
201198053,2026-04-20 10:21:03,1,4,0.01,0.0,186.853,0.0,0.0,EURJPY.p,[tp 186.853]
201198514,2026-04-20 10:21:15,1,4,0.01,0.0,0.0,0.0,0.0,EURJPY.p,
201224767,2026-04-20 10:35:01,1,4,0.01,0.0,93.272,0.0,0.0,NZDJPY.p,[tp 93.272]
201258536,2026-04-20 10:57:24,0,4,0.01,0.0,1.88911,0.0,0.0,GBPAUD.p,[tp 1.88911]
201262049,2026-04-20 10:59:24,1,4,0.01,0.0,0.90919,0.0,0.0,AUDSGD.p,[tp 0.90919]
201262208,2026-04-20 10:59:31,1,4,0.01,0.0,0.97879,0.0,0.0,AUDCAD.p,[tp 0.97879]
201262228,2026-04-20 10:59:31,1,4,0.01,0.0,0.71481,0.0,0.0,AUDUSD.p,[tp 0.71481]
201262493,2026-04-20 10:59:41,1,4,0.01,0.0,1.61023,0.0,0.0,EURCAD.p,[tp 1.61023]
201262604,2026-04-20 10:59:46,1,4,0.01,0.0,1.71749,0.0,0.0,GBPSGD.p,[tp 1.71749]
201263950,2026-04-20 11:00:34,1,4,0.01,0.0,0.0,0.0,0.0,AUDUSD.p,
201263959,2026-04-20 11:00:34,1,4,0.01,0.0,0.0,0.0,0.0,AUDCAD.p,
201263964,2026-04-20 11:00:34,1,4,0.01,0.0,0.0,0.0,0.0,EURCAD.p,
201263967,2026-04-20 11:00:34,1,4,0.01,0.0,0.0,0.0,0.0,GBPSGD.p,
201264593,2026-04-20 11:01:06,1,4,0.01,0.0,0.7465,0.0,0.0,NZDSGD.p,[tp 0.74650]
201264623,2026-04-20 11:01:06,1,4,0.01,0.0,0.58686,0.0,0.0,NZDUSD.p,[tp 0.58686]
201268073,2026-04-20 11:02:33,0,4,0.01,0.0,2.30065,0.0,0.0,GBPNZD.p,[tp 2.30065]
201272862,2026-04-20 11:07:03,1,4,0.01,0.0,203.277,0.0,0.0,CHFJPY.p,[tp 203.277]
201281570,2026-04-20 11:15:00,0,4,0.01,0.0,0.0,0.0,0.0,NZDUSD.p,
201281578,2026-04-20 11:15:00,0,4,0.01,0.0,0.0,0.0,0.0,AUDSGD.p,
201281584,2026-04-20 11:15:00,1,4,0.01,0.0,0.0,0.0,0.0,GBPAUD.p,
201281592,2026-04-20 11:15:01,0,4,0.01,0.0,0.0,0.0,0.0,NZDSGD.p,
201281595,2026-04-20 11:15:01,0,4,0.01,0.0,0.0,0.0,0.0,NZDJPY.p,
201281608,2026-04-20 11:15:01,1,4,0.01,0.0,0.0,0.0,0.0,GBPNZD.p,
201292953,2026-04-20 11:25:25,0,4,0.01,0.0,1.717,0.0,0.0,GBPSGD.p,[tp 1.71700]
201310402,2026-04-20 11:45:00,1,4,0.01,0.0,0.0,0.0,0.0,CHFJPY.p,
201328483,2026-04-20 11:57:33,0,4,0.01,0.0,1.27188,0.0,0.0,USDSGD.p,[tp 1.27188]
201340387,2026-04-20 12:05:31,0,4,0.01,0.0,0.57087,0.0,0.0,CADCHF.p,[tp 0.57087]
201349015,2026-04-20 12:15:00,0,4,0.01,0.0,0.0,0.0,0.0,GBPSGD.p,
201353904,2026-04-20 12:18:55,0,4,0.01,0.0,2.0021,0.0,0.0,EURNZD.p,[tp 2.00210]
201354096,2026-04-20 12:19:06,1,4,0.01,0.0,0.0,0.0,0.0,EURNZD.p,
201356029,2026-04-20 12:21:37,0,4,0.01,0.0,158.951,0.0,0.0,USDJPY.p,[tp 158.951]
201356118,2026-04-20 12:21:48,1,4,0.01,0.0,0.0,0.0,0.0,USDJPY.p,
201396487,2026-04-20 12:52:53,1,4,0.01,0.0,1.49582,0.0,0.0,EURSGD.p,[tp 1.49582]
201398218,2026-04-20 12:53:56,0,4,0.01,0.0,0.0,0.0,0.0,EURSGD.p,
201407445,2026-04-20 12:58:52,1,4,0.01,0.0,214.798,0.0,0.0,GBPJPY.p,[tp 214.798]
201427888,2026-04-20 13:15:00,1,4,0.01,0.0,0.0,0.0,0.0,GBPJPY.p,
201446855,2026-04-20 13:30:00,0,4,0.01,0.0,0.0,0.0,0.0,USDSGD.p,
201613505,2026-04-20 15:30:01,0,4,0.01,0.0,116.006,0.0,0.0,CADJPY.p,[tp 116.006]
201708299,2026-04-20 16:30:00,0,4,0.02,0.0,0.0,0.0,0.0,USDCHF.p,
201848708,2026-04-20 17:53:23,0,4,0.01,0.0,0.55848,0.0,0.0,AUDCHF.p,[tp 0.55848]
201848709,2026-04-20 17:53:23,0,4,0.01,0.0,0.55848,0.0,0.0,AUDCHF.p,[tp 0.55848]
201858467,2026-04-20 18:00:00,0,4,0.01,0.0,0.0,0.0,0.0,EURCHF.p,
201865237,2026-04-20 18:04:18,0,4,0.01,0.0,0.97826,0.0,0.0,AUDCAD.p,[tp 0.97826]
201904904,2026-04-20 18:30:01,1,4,0.01,0.0,0.0,0.0,0.0,CADJPY.p,
201930695,2026-04-20 18:59:59,0,4,0.01,0.0,1.60852,0.0,0.0,EURCAD.p,[tp 1.60852]
201932463,2026-04-20 19:01:02,0,4,0.01,0.0,0.0,0.0,0.0,EURCAD.p,
201958949,2026-04-20 19:30:25,0,4,0.01,0.0,2.2984,0.0,0.0,GBPNZD.p,[tp 2.29840]
201959001,2026-04-20 19:30:27,0,4,0.01,0.0,1.8868399999999999,0.0,0.0,GBPAUD.p,[tp 1.88684]
201965684,2026-04-20 19:45:00,0,4,0.01,0.0,0.0,0.0,0.0,GBPAUD.p,
201965942,2026-04-20 19:45:44,1,4,0.01,0.0,93.457,0.0,0.0,NZDJPY.p,[tp 93.457]
201968109,2026-04-20 19:49:23,1,4,0.01,0.0,0.58908,0.0,0.0,NZDUSD.p,[tp 0.58908]
201969068,2026-04-20 19:51:50,1,4,0.01,0.0,0.74828,0.0,0.0,NZDSGD.p,[tp 0.74828]
201975796,2026-04-20 20:00:00,1,4,0.01,0.0,0.0,0.0,0.0,GBPNZD.p,
202004203,2026-04-20 20:30:00,1,4,0.01,0.0,0.0,0.0,0.0,NZDSGD.p,
202004218,2026-04-20 20:30:00,1,4,0.01,0.0,0.0,0.0,0.0,NZDUSD.p,
202004237,2026-04-20 20:30:01,1,4,0.01,0.0,0.0,0.0,0.0,NZDJPY.p,
202015251,2026-04-20 20:40:52,0,4,0.01,0.0,158.718,0.0,0.0,USDJPY.p,[tp 158.718]
202021316,2026-04-20 20:53:03,0,4,0.01,0.0,2.00062,0.0,0.0,EURNZD.p,[tp 2.00062]
202035086,2026-04-20 21:06:36,1,4,0.01,0.0,0.91139,0.0,0.0,AUDSGD.p,[tp 0.91139]
202046896,2026-04-20 21:20:39,1,4,0.01,0.0,1.71946,0.0,0.0,GBPSGD.p,[tp 1.71946]
202092937,2026-04-20 22:12:31,1,4,0.01,0.0,1.49691,0.0,0.0,EURSGD.p,[tp 1.49691]
202104851,2026-04-20 22:30:00,1,4,0.01,0.0,0.0,0.0,0.0,AUDSGD.p,
202152847,2026-04-20 23:15:00,1,4,0.01,0.0,0.0,0.0,0.0,EURJPY.p,
202235154,2026-04-21 01:15:00,0,4,0.01,0.0,0.0,0.0,0.0,GBPSGD.p,
202235196,2026-04-21 01:15:00,0,4,0.01,0.0,0.0,0.0,0.0,EURSGD.p,
202235224,2026-04-21 01:15:00,0,4,0.01,0.0,0.0,0.0,0.0,EURNZD.p,
202284300,2026-04-21 01:49:17,1,4,0.01,0.0,0.45972,0.0,0.0,NZDCHF.p,[tp 0.45972]
202305481,2026-04-21 02:03:25,1,4,0.01,0.0,0.8068,0.0,0.0,NZDCAD.p,[tp 0.80680]
202305482,2026-04-21 02:03:25,1,4,0.01,0.0,0.8068,0.0,0.0,NZDCAD.p,[tp 0.80680]
202305588,2026-04-21 02:03:30,0,4,0.01,0.0,2.28865,0.0,0.0,GBPNZD.p,[tp 2.28865]
202320851,2026-04-21 02:15:00,0,4,0.01,0.0,0.0,0.0,0.0,GBPNZD.p,
202320866,2026-04-21 02:15:01,1,4,0.01,0.0,0.0,0.0,0.0,NZDCHF.p,
202320925,2026-04-21 02:15:02,1,4,0.01,0.0,0.0,0.0,0.0,NZDCAD.p,
202407176,2026-04-21 03:21:10,0,4,0.01,0.0,1.21352,0.0,0.0,AUDNZD.p,[tp 1.21352]
202407177,2026-04-21 03:21:10,0,4,0.01,0.0,1.21352,0.0,0.0,AUDNZD.p,[tp 1.21352]
202407178,2026-04-21 03:21:10,0,4,0.02,0.0,1.21352,0.0,0.0,AUDNZD.p,[tp 1.21352]
202508921,2026-04-21 04:15:00,0,4,0.01,0.0,0.0,0.0,0.0,AUDNZD.p,
202562900,2026-04-21 04:45:00,1,4,0.01,0.0,0.0,0.0,0.0,NZDSGD.p,
202562912,2026-04-21 04:45:00,1,4,0.01,0.0,0.0,0.0,0.0,NZDJPY.p,
202755283,2026-04-21 06:38:26,0,4,0.01,0.0,0.91098,0.0,0.0,AUDSGD.p,[tp 0.91098]
202975139,2026-04-21 09:04:57,1,4,0.01,0.0,1.8886699999999998,0.0,0.0,GBPAUD.p,[tp 1.88867]
203027704,2026-04-21 09:30:00,1,4,0.01,0.0,0.0,0.0,0.0,GBPAUD.p,
203078297,2026-04-21 09:59:33,0,4,0.01,0.0,187.002,0.0,0.0,EURJPY.p,[tp 187.002]
